Credit Score,SSN,Age,Occupation,Annual Income,Delayed Payments,Debt,Musician,Journalist,Doctor,MediaManager,Mechanic,Lawyer,Entrepreneur,Teacher,Scientist, Engineer, Accountant,Manager,Writer,Developer,Architect,Home Equity Loan,Auto Loan,Mortgage Loan,Not Specified,Personal Loan,Payday Loan,Student Loan,Credit-Builder Loan,Debt Consolidation Loan
Standard,201-71-4544,32,Manager,94609.02,9,707.52,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
Good,304-18-9706,-500,MediaManager,39859.72,6,1281.92,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Poor,697-78-8723,16,Architect,20357.29,19,2552.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
Poor,906-34-0441,17,Scientist,18567.28,11,1959.68,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0
Poor,152-95-7926,39,Scientist,46268.4,17,1447.57,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
Poor,718-97-6164,29,Engineer,84687.48,7,320.83,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Standard,884-12-2323,49,Developer,27525.02,19,999.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Poor,617-18-8118,14,Scientist,35593.16,21,1368.27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
Standard,964-87-3738,14,Scientist,9150.48,17,177.16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Poor,408-02-4990,21,Mechanic,124436.4,12,529.84,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
Standard,854-62-5244,28,Mechanic,36490.98,18,581.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0
Poor,986-47-8911,33,Musician,75881.16,19,2321.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
Standard,194-13-4239,19,Mechanic,20969.505,10,868.99,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
Standard,229-98-1275,20,Architect,85163.31,20,64.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0
Good,030-84-1557,41,Manager,20320.175,6,270.26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Standard,896-52-5250,-500,Mechanic,103838.72,12,494.31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Standard,498-86-4830,33,Journalist,86668.74,1,1433.89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
Standard,880-09-9170,38,Teacher,26029.41,20,412.13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Poor,316-84-2157,50,Scientist,42150.69,11,1013.95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Standard,850-35-4831,38,Entrepreneur,20378.795,3,1438.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
Standard,500-94-1740,47,Lawyer,19749.315,nan,1286.51,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Poor,669-85-5930,22,MediaManager,15134.06,16,2548.54,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Standard,479-44-2633,50,Developer,12382.94,15,407.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Standard,671-98-0103,27,Mechanic,15322.45,20,2669.46,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
Poor,076-99-9914,22,Writer,74961.72,8,2158.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
Poor,771-62-0762,22,Writer,74961.72,5,2158.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
Good,964-65-9900,22,Architect,57586.82,10,823.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Standard,184-32-0632,45,Developer,18464.08,20,2584.22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0
Good,894-72-5781,49,Writer,35139.27,2,978.09,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
Standard,361-41-1814,31,Mechanic,23635.39,7,152.17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
Standard,505-02-8809,41,Lawyer,16837.43,20,1347.95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Poor,790-45-5982,21,Writer,7830.03,23,1255.57,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0
Standard,167-60-0326,15,Mechanic,61654.84,12,741.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
Good,114-87-5312,51,MediaManager,20703.48,9,965.09,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Poor,829-65-6560,20,Doctor,60610.14,7,1864.43,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0
Standard,989-32-0623,20,Lawyer,35699.53,13,397.35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Good,261-94-4500,25,Lawyer,141477.56,11,202.48,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Standard,619-50-3543,28,Musician,68552.32,18,4274.09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
Good,268-70-7008,52,Writer,20871.42,nan,1177.09,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
Poor,207-34-4989,14,Doctor,18719.74,8,1737.35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Poor,788-66-6795,18,Engineer,41159.54,nan,2370.64,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0
Poor,867-19-4475,18,Engineer,41159.54,24,2370.64,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0
Good,661-55-5194,29,Doctor,32438.59,17,64.65,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Standard,720-82-4374,26,Entrepreneur,47013.78,12,23.64,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0
Standard,903-20-5885,29,Writer,27403.02,8,1060.13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
Standard,643-01-6771,18,Doctor,23489.78,13,530.44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
Standard,330-04-5269,38,Entrepreneur,71212.16,21,3744.63,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
Standard,286-54-9844,45,Architect,15858.64,19,4874.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0
Poor,037-16-8686,26,Manager,14414.25,25,2558.21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0
Standard,061-88-8236,52,Lawyer,76040.82,15,982.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
Standard,104-50-6377,43,Lawyer,149616.12,2,644.39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
Good,988-70-0775,22,Developer,167545.24,nan,503.23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
Standard,797-30-1627,27,Scientist,19827.36,10,282.29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Standard,038-10-9709,42,Developer,32414.26,19,695.61,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
Standard,856-65-2141,15,MediaManager,37240.22,19,1765.75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
Poor,559-07-5598,27,Teacher,29283.91,4,309.61,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Good,137-60-0428,31,Manager,37302.1,12,907.73,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
Standard,487-77-3167,38,Journalist,114867.4,10,719.93,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Poor,170-50-5035,44,Accountant,52616.28,20,2592.58,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
Poor,512-16-6054,51,Architect,80393.48,3,329.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0
Poor,026-87-1097,14,Entrepreneur,37777.92,18,1336,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0
Standard,687-09-1058,38,Entrepreneur,15251.19,18,1889.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0
Standard,987-86-9689,45,Lawyer,10024.955,20,1157.35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0
Good,489-98-2589,53,Doctor,91965.39,nan,188.21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Good,945-69-1186,23,Manager,155955.8,8,233.93,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
Standard,080-73-5838,45,MediaManager,132606.69,12,1063.76,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Standard,683-17-8939,53,Architect,12743.995,12,998.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
Poor,977-08-5980,37,Scientist,63259.8,19,2572.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0
Standard,238-34-4780,37,Lawyer,133180.71,10,676.45,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Standard,623-85-5473,37,Mechanic,25040.59,9,715.69,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Good,690-86-5300,24,Manager,42147.89,11,333.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Standard,102-92-8247,39,Mechanic,118151.16,15,643.56,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0
Standard,045-12-6597,42,Architect,16021.14,10,2136.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0
Standard,768-22-1294,40,Developer,122618.16,20,664.37,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Standard,421-39-6944,28,Architect,83003.64,23,4632.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0
Standard,703-73-1678,34,Entrepreneur,123665,4,561.42,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
Poor,170-19-6505,18,MediaManager,39242.58,16,3861.66,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
Good,023-02-7424,40,Engineer,17594.015,nan,576.75,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Standard,891-87-0301,46,Accountant,22407.57,11,359.41,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Standard,103-65-8314,50,Entrepreneur,87853.56,1,498.81,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Poor,001-06-7616,15,Writer,7798.79,16,2281.65,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0
Standard,404-59-4055,37,MediaManager,59759.68,20,3676.39,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
Poor,044-88-9323,25,Teacher,14830.48,19,2398.69,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Standard,127-94-0685,15,Manager,33735.42,25,2717.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0
Standard,792-35-6886,41,Lawyer,53226.52,12,816.31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Poor,255-39-8777,-500,MediaManager,55762.11,16,2288.18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0
Standard,186-24-4468,27,Doctor,34175.26,14,654,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Standard,432-21-8763,24,Musician,61664,13,218.72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Good,213-04-5662,27,Developer,23498432,9,728.52,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Poor,386-11-7632,-500,Teacher,102910.11,12,930.24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Standard,082-17-4774,46,Entrepreneur,24585.55,nan,195.38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Poor,169-51-0038,39,Writer,19296.63,21,2530.46,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0
Standard,186-66-2426,19,Writer,78006.32,21,4799.54,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
Poor,699-98-6012,36,Writer,57913.84,23,4187.48,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0
Good,354-88-6563,36,Journalist,31911.34,14,737.96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Good,557-77-1930,36,Journalist,31911.34,11,737.96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Standard,690-70-6950,20,Teacher,16832.68,5,516.43,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Poor,072-36-2011,33,Teacher,32045.78,13,1333.18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0
Standard,366-98-6938,35,Accountant,65000.73,14,1346.77,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
Poor,085-36-7495,28,Writer,20000.41,nan,446.57,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Standard,068-07-3518,30,Scientist,9623.005,15,1693,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
Poor,582-10-2127,25,Teacher,9622.625,10,1836.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0
Standard,990-78-3822,25,Teacher,9622.625,10,1836.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0
Good,154-13-2333,48,Lawyer,31016.6,18,143.75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Good,212-82-4042,54,Teacher,43924.04,5,780.26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Standard,500-62-9044,51,Manager,170614.28,2,849.69,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
Poor,640-46-2271,18,Teacher,16644.37,nan,1415.11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Standard,221-79-4519,14,Manager,35849.98,11,1264.32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Poor,586-31-9261,17,Doctor,44418.54,17,1340.46,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0
Standard,985-27-4444,46,Accountant,63433.7,10,347.01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
Good,244-46-0261,37,Teacher,113040.28,8,10.77,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Good,576-50-6561,34,Teacher,37482.98,12,1433.89,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Standard,592-80-5739,22,Teacher,55188.52,16,299.91,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Standard,708-90-6151,22,Architect,55188.52,16,299.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Poor,444-02-4059,43,Doctor,7136.905,16,1920.67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
Standard,711-43-4714,40,MediaManager,20663.81,18,3515.45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0
Standard,375-65-0842,18,MediaManager,40848.13,2,931.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Standard,194-66-9977,41,Accountant,60218.28,22,4982.57,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0
Standard,690-02-3558,32,Mechanic,16799.32,17,4014.35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
Good,383-56-7851,29,Scientist,11126.925,16,381.82,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Standard,192-60-6723,48,Manager,24894.05,10,86.43,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Standard,466-03-4446,28,Engineer,71290.06,nan,1314.99,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Poor,319-02-6843,22,Manager,29437.24,21,3377.59,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0
Standard,836-40-8633,24,Accountant,69905.36,19,1216.15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Good,405-29-5229,18,Mechanic,20403.52,5,397.38,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Standard,144-82-6902,17,MediaManager,65806.24,18,2301.51,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0
Standard,488-18-2117,-500,Manager,17830.73,nan,4730.61,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0
Poor,200-08-4652,53,MediaManager,21963.845,8,902.69,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
Standard,136-72-4563,38,Entrepreneur,97826.07,12,395.61,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
Good,446-88-8137,51,Scientist,49715.1,19,1211.28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
Poor,373-75-0180,31,Entrepreneur,51162.84,19,1921.03,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
Poor,716-57-9686,24,Architect,14886.29,25,2489.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
Standard,611-53-0923,42,Teacher,8719,8,1643.18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
Standard,947-14-5076,-500,Musician,13699.52,17,608.16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
Standard,435-60-9418,22,Scientist,89870.98,8,48.11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
Standard,243-73-8549,32,Developer,67223.07,20,312.59,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Good,324-60-4563,47,Accountant,38391.66,2,271.61,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Standard,625-74-4024,31,Accountant,42400.7,4,699.11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
Poor,452-65-2361,41,Engineer,7103.73,18,4804.87,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
Poor,803-33-0206,25,Manager,16665.49,12,2679.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
Standard,030-76-7737,21,Mechanic,51506.55,12,2681.39,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
Standard,608-51-9169,34,Lawyer,19424.31,24,2574.63,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0
Standard,534-12-7952,31,MediaManager,61465.78,10,608.87,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Standard,510-91-2920,36,Writer,57219.92,23,4935.76,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0
Poor,545-29-4548,33,Writer,53177.82,17,2484.62,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0
Standard,266-58-4616,36,Entrepreneur,17869.29,10,276.09,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
Standard,416-81-5863,24,Journalist,32218.68,9,94.27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Good,456-75-0992,51,Developer,21960.095,3,1246.99,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
Standard,622-18-5455,-500,Doctor,19355.62,nan,1294.09,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Good,338-33-2496,-500,MediaManager,113207.36,5,1289.91,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
Standard,809-29-7678,29,MediaManager,55115.26,15,134.87,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Poor,121-14-9806,33,Engineer,14093.08,17,1321.92,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Poor,154-28-7228,20,Engineer,8630.4,16,2530.35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0
Good,950-08-5194,39,Mechanic,32283.52,8,557.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
Standard,042-79-0167,54,Lawyer,42731.27,nan,511.85,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Standard,372-31-6244,21,Lawyer,58053.27,22,3771.12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0
Good,650-15-8388,35,Journalist,84050.5,nan,889.05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Standard,130-46-1944,45,Engineer,13004618,9,362.04,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
Standard,350-77-3663,51,Scientist,72783.06,18,752.52,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Poor,213-57-5319,45,Musician,96683.48,nan,1084.27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
Poor,452-11-1523,19,Teacher,16868.34,18,2086.07,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0
Poor,352-63-2965,21,MediaManager,19796.08,10,2399.46,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
Standard,516-54-1681,29,Entrepreneur,67271.24,22,1559.06,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
Standard,223-19-5180,26,Teacher,21178.31,16,262.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Standard,339-94-9110,18,Manager,26612.6,11,248.56,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Standard,888-76-7145,18,Manager,26612.6,11,248.56,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Standard,852-20-0763,25,Teacher,31757.98,25,4679.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
Standard,092-73-3773,33,Scientist,7363.13,24,3599.87,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0
Standard,565-71-0473,23,Architect,44171.71,12,346.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
Standard,601-45-5485,51,Scientist,69684.86,7,596.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Standard,862-68-6961,33,Lawyer,66691.23,19,760.71,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
Standard,863-16-6413,24,Musician,142113.96,12,1037.68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
Standard,149-07-4465,48,Musician,43090.57,10,1128.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Standard,201-39-3947,37,Lawyer,17476.72,19,1470.22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Poor,423-92-9444,31,Mechanic,9491.02,24,4836.24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Good,328-93-5711,23,Entrepreneur,80411.04,7,1413.55,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Standard,970-80-1015,16,Journalist,61277.55,15,1380.47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Poor,294-20-6562,20,Mechanic,75506.42,1,1069.19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
